conferenceGames,expectedWins,division,conference,year,homeGames,teamId,team,awayGames,total
"{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}",0,,MVFC,2015,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",2710,Western Illinois,"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 13, 'wins': 7, 'losses': 6, 'ties': 0}"
"{'games': 9, 'wins': 0, 'losses': 9, 'ties': 0}",3,North,Pac-12,2015,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",204,Oregon State,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 12, 'wins': 2, 'losses': 10, 'ties': 0}"
"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",0,,NEC,2015,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",2681,Wagner,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",5.1,West,Conference USA,2015,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",242,Rice,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 5, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",0,,MEAC,2015,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",2448,North Carolina A&T,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",0,,Southland,2015,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}",2110,Central Arkansas,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}"
"{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}",8.3,South,Pac-12,2015,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",30,USC,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 14, 'wins': 8, 'losses': 6, 'ties': 0}"
"{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}",8.6,North,Pac-12,2015,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",265,Washington State,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 9, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,,Pioneer,2015,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",2097,Campbell,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,,CAA,2015,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",311,Maine,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",6.9,West,SEC,2015,"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",2,Auburn,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 7, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",0,,MEAC,2015,"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}",2065,Bethune-Cookman,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 9, 'losses': 2, 'ties': 0}"
"{'games': 9, 'wins': 9, 'losses': 0, 'ties': 0}",10.5,East,Conference USA,2015,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",98,Western Kentucky,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 14, 'wins': 12, 'losses': 2, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,East,SIAC,2015,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",60,Morehouse College,"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,Independent DII,2015,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2822,North Greenville,"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0.2,,OVC,2015,"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}",2198,Eastern Kentucky,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",0,,Big Sky,2015,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",304,Idaho State,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}"
"{'games': 9, 'wins': 8, 'losses': 1, 'ties': 0}",11.2,Coastal,ACC,2015,"{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}",153,North Carolina,"{'games': 4, 'wins': 4, 'losses': 0, 'ties': 0}","{'games': 14, 'wins': 11, 'losses': 3, 'ties': 0}"
"{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}",9.1,East,SEC,2015,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",57,Florida,"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}","{'games': 14, 'wins': 10, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",0,,MEAC,2015,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}",50,Florida A&M,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",4.1,Atlantic,ACC,2015,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",154,Wake Forest,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",3.8,East,Conference USA,2015,"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",295,Old Dominion,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 5, 'losses': 7, 'ties': 0}"
"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",0,,NEC,2015,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",2115,Central Connecticut,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",4,West,Mountain West,2015,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",278,Fresno State,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",4.2,East,SEC,2015,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",238,Vanderbilt,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 12, 'wins': 4, 'losses': 8, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",3.8,,Sun Belt,2015,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",166,New Mexico State,"{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,Rocky Mountain,2015,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2424,New Mexico Highlands,"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,South Atlantic,2015,"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}",2444,Newberry,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",8.1,East,American Athletic,2015,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",58,South Florida,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 8, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,,CAA,2015,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",160,New Hampshire,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",0.2,,Southern,2015,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",2643,The Citadel,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 9, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,,Southland,2015,"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}",2916,Incarnate Word,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}"
"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",0,,NEC,2015,"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}",2803,Bryant,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 9, 'wins': 8, 'losses': 1, 'ties': 0}",0,,Southland,2015,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",2377,McNeese,"{'games': 3, 'wins': 3, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 9, 'losses': 1, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",9.7,East,Big Ten,2015,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",130,Michigan,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 13, 'wins': 10, 'losses': 3, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,,Southland,2015,"{'games': 3, 'wins': 1, 'losses': 2, 'ties': 0}",2447,Nicholls,"{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}","{'games': 10, 'wins': 3, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",8.4,West,American Athletic,2015,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",235,Memphis,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 9, 'losses': 4, 'ties': 0}"
"{'games': 9, 'wins': 8, 'losses': 1, 'ties': 0}",0,,MVFC,2015,"{'games': 9, 'wins': 8, 'losses': 1, 'ties': 0}",2449,North Dakota State,"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}","{'games': 15, 'wins': 13, 'losses': 2, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",7.1,East,Mid-American,2015,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",195,Ohio,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 8, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",2.7,East,Sun Belt,2015,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",6,South Alabama,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 5, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",1,West,Conference USA,2015,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",249,North Texas,"{'games': 7, 'wins': 0, 'losses': 7, 'ties': 0}","{'games': 12, 'wins': 1, 'losses': 11, 'ties': 0}"
"{'games': 9, 'wins': 8, 'losses': 1, 'ties': 0}",0,East,SWAC,2015,"{'games': 3, 'wins': 2, 'losses': 1, 'ties': 0}",2016,Alcorn State,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",8,West,Big Ten,2015,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",77,Northwestern,"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}","{'games': 13, 'wins': 10, 'losses': 3, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,Northeast 10,2015,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2830,St. Anselm,"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",0,,NEC,2015,"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}",2184,Duquesne,"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 9, 'wins': 1, 'losses': 8, 'ties': 0}",3.4,South,Pac-12,2015,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",38,Colorado,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 13, 'wins': 4, 'losses': 9, 'ties': 0}"
"{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}",9.2,East,American Athletic,2015,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",218,Temple,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 14, 'wins': 10, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",7.3,East,Big Ten,2015,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",213,Penn State,"{'games': 4, 'wins': 0, 'losses': 4, 'ties': 0}","{'games': 13, 'wins': 7, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",8.9,West,Sun Belt,2015,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",290,Georgia Southern,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 9, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",4.7,West,Big Ten,2015,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",356,Illinois,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 5, 'losses': 7, 'ties': 0}"
"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",0,,Southern,2015,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",2535,Samford,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,South Atlantic,2015,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2107,Catawba,"{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}","{'games': 1, 'wins': 1, 'losses': 0, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",4.1,East,Big Ten,2015,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",164,Rutgers,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 4, 'losses': 8, 'ties': 0}"
"{'games': 8, 'wins': 0, 'losses': 8, 'ties': 0}",0,,OVC,2015,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}",2046,Austin Peay,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 0, 'losses': 11, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",0,,Pioneer,2015,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",56,Stetson,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",7.9,East,Mid-American,2015,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",2006,Akron,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 8, 'losses': 5, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,Great Northwest,2015,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2848,Western Oregon,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",9.3,Mountain,Mountain West,2015,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",68,Boise State,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 9, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",9.6,Atlantic,ACC,2015,"{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}",52,Florida State,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 10, 'losses': 3, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",4.7,West,Conference USA,2015,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",2636,UTSA,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,,MEAC,2015,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",2261,Hampton,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",0,,MEAC,2015,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}",2542,Savannah St,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 10, 'wins': 1, 'losses': 9, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,Northern,CIAA,2015,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2075,Bowie State,"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",3.5,West,Mountain West,2015,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",2439,UNLV,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",0,,OVC,2015,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2546,Southeast Missouri State,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,Gulf South,2015,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2560,Shorter,"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",2.7,West,Mid-American,2015,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",2050,Ball State,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",5.5,East,American Athletic,2015,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",151,East Carolina,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 5, 'losses': 7, 'ties': 0}"
"{'games': 9, 'wins': 4, 'losses': 5, 'ties': 0}",7.5,North,Pac-12,2015,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",264,Washington,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 7, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,,Pioneer,2015,"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}",2086,Butler,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",4.9,East,Conference USA,2015,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",2229,Florida International,"{'games': 7, 'wins': 1, 'losses': 6, 'ties': 0}","{'games': 12, 'wins': 5, 'losses': 7, 'ties': 0}"
"{'games': 9, 'wins': 8, 'losses': 1, 'ties': 0}",10.1,West,Big Ten,2015,"{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}",2294,Iowa,"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}","{'games': 14, 'wins': 12, 'losses': 2, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",3.6,East,Mid-American,2015,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",2309,Kent State,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",1.8,East,Sun Belt,2015,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",2433,UL Monroe,"{'games': 8, 'wins': 0, 'losses': 8, 'ties': 0}","{'games': 13, 'wins': 2, 'losses': 11, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,,MVFC,2015,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",233,South Dakota,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",0,West,SWAC,2015,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",2029,Arkansas-Pine Bluff,"{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}","{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}"
"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",0,,Ivy,2015,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",219,Pennsylvania,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}"
"{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}",9.2,West,Conference USA,2015,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",2572,Southern Miss,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}","{'games': 14, 'wins': 9, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 0, 'losses': 8, 'ties': 0}",0.3,East,American Athletic,2015,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}",2116,UCF,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 12, 'wins': 0, 'losses': 12, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,Independent DII,2015,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2017,Alderson-Broaddus,"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,Gulf South,2015,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",53,Florida Tech,"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 9, 'wins': 8, 'losses': 1, 'ties': 0}",10.3,East,Mid-American,2015,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",189,Bowling Green,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}","{'games': 14, 'wins': 10, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",9,East,Conference USA,2015,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",276,Marshall,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 10, 'losses': 3, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,Heartland,2015,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2233,Franklin,"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",3.9,East,SEC,2015,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",2579,South Carolina,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 9, 'wins': 8, 'losses': 1, 'ties': 0}",12.5,West,SEC,2015,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",333,Alabama,"{'games': 4, 'wins': 4, 'losses': 0, 'ties': 0}","{'games': 15, 'wins': 14, 'losses': 1, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",6.6,West,Big Ten,2015,"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",135,Minnesota,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 6, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",7.6,West,Big Ten,2015,"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",158,Nebraska,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 6, 'losses': 7, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,East,SIAC,2015,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2805,Clark Atlanta,"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 9, 'wins': 2, 'losses': 7, 'ties': 0}",4.8,,Big 12,2015,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",66,Iowa State,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
